Source;Code;Name;Method;year;Depth;Latitude;Longitude;ALT_Permafrost_cci;;;;;;;
CALM;U20;Drew Point;T/B640;2012;46;70,86666667;-153,9166667;0,29;;;;;;;
CALM;U20;Drew Point;T/B640;2013;45;70,86666667;-153,9166667;0,17;;;;;;;
CALM;U20;Drew Point;T/B640;2014;40;70,86666667;-153,9166667;0,13;;;;;;;
CALM;U20;Drew Point;T/B640;2015;41;70,86666667;-153,9166667;0,17;;;;;;;
CALM;U20;Drew Point;T/B640;2016;42;70,86666667;-153,9166667;0,19;;;;;;;
CALM;U21;Inigok;T/B625;1998;47;70;-153,1;0,56;;;;;;;
CALM;U21;Inigok;T/B625;1999;48;70;-153,1;0,51;;;;;;;
CALM;U21;Inigok;T/B625;2000;42;70;-153,1;0,41;;;;;;;
CALM;U21;Inigok;T/B625;2001;40;70;-153,1;0,36;;;;;;;
CALM;U21;Inigok;T/B625;2002;51;70;-153,1;0,41;;;;;;;
CALM;U21;Inigok;T/B625;2003;44;70;-153,1;0,36;;;;;;;
CALM;U21;Inigok;T/B625;2004;61;70;-153,1;0,51;;;;;;;
CALM;U21;Inigok;T/B625;2005;42;70;-153,1;0,41;;;;;;;
CALM;U21;Inigok;T/B625;2006;43;70;-153,1;0,4;;;;;;;
CALM;U21;Inigok;T/B625;2007;37;70;-153,1;0,51;;;;;;;
CALM;U21;Inigok;T/B625;2008;37;70;-153,1;0,41;;;;;;;
CALM;U21;Inigok;T/B625;2009;41;70;-153,1;0,49;;;;;;;
CALM;U21;Inigok;T/B625;2010;43;70;-153,1;0,53;;;;;;;
CALM;U21;Inigok;T/B625;2011;41;70;-153,1;0,5;;;;;;;
CALM;U21;Inigok;T/B625;2012;44;70;-153,1;0,56;;;;;;;
CALM;U21;Inigok;T/B625;2013;45;70;-153,1;0,5;;;;;;;
CALM;U21;Inigok;T/B625;2014;37;70;-153,1;0,41;;;;;;;
CALM;U21;Inigok;T/B625;2015;36;70;-153,1;0,49;;;;;;;
CALM;U21;Inigok;T/B625;2016;41;70;-153,1;0,5;;;;;;;
CALM;U22;Fish Creek;T/B735;1998;30;70,33333333;-152,05;0,49;;;;;;;
CALM;U22;Fish Creek;T/B735;1999;29;70,33333333;-152,05;0,39;;;;;;;
CALM;U22;Fish Creek;T/B735;2000;28;70,33333333;-152,05;0,34;;;;;;;
CALM;U22;Fish Creek;T/B735;2001;27;70,33333333;-152,05;0,29;;;;;;;
CALM;U22;Fish Creek;T/B735;2002;30;70,33333333;-152,05;0,34;;;;;;;
CALM;U22;Fish Creek;T/B735;2003;28;70,33333333;-152,05;0,27;;;;;;;
CALM;U22;Fish Creek;T/B735;2004;37;70,33333333;-152,05;0,41;;;;;;;
CALM;U22;Fish Creek;T/B735;2005;30;70,33333333;-152,05;0,33;;;;;;;
CALM;U22;Fish Creek;T/B735;2006;29;70,33333333;-152,05;0,33;;;;;;;
CALM;U22;Fish Creek;T/B735;2007;27;70,33333333;-152,05;0,39;;;;;;;
CALM;U22;Fish Creek;T/B735;2008;27;70,33333333;-152,05;0,34;;;;;;;
CALM;U22;Fish Creek;T/B735;2009;29;70,33333333;-152,05;0,39;;;;;;;
CALM;U22;Fish Creek;T/B735;2010;33;70,33333333;-152,05;0,44;;;;;;;
CALM;U22;Fish Creek;T/B735;2011;31;70,33333333;-152,05;0,4;;;;;;;
CALM;U22;Fish Creek;T/B735;2012;34;70,33333333;-152,05;0,49;;;;;;;
CALM;U22;Fish Creek;T/B735;2013;33;70,33333333;-152,05;0,39;;;;;;;
CALM;U22;Fish Creek;T/B735;2014;28;70,33333333;-152,05;0,33;;;;;;;
CALM;U22;Fish Creek;T/B735;2015;29;70,33333333;-152,05;0,39;;;;;;;
CALM;U22;Fish Creek;T/B735;2016;30;70,33333333;-152,05;0,39;;;;;;;
CALM;U23;Awuna;T/B884;1998;41;69,16666667;-158,0166667;0,54;;;;;;;
CALM;U23;Awuna;T/B884;1999;42;69,16666667;-158,0166667;0,56;;;;;;;
CALM;U23;Awuna;T/B884;2000;35;69,16666667;-158,0166667;0,4;;;;;;;
CALM;U23;Awuna;T/B884;2001;31;69,16666667;-158,0166667;0,31;;;;;;;
CALM;U23;Awuna;T/B884;2002;32;69,16666667;-158,0166667;0,4;;;;;;;
CALM;U23;Awuna;T/B884;2003;30;69,16666667;-158,0166667;0,4;;;;;;;
CALM;U24;Umiat;T/B640;1998;42;69,4;-152,15;0,63;;;;;;;
CALM;U24;Umiat;T/B640;1999;41;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2000;33;69,4;-152,15;0,49;;;;;;;
CALM;U24;Umiat;T/B640;2001;32;69,4;-152,15;0,46;;;;;;;
CALM;U24;Umiat;T/B640;2002;35;69,4;-152,15;0,49;;;;;;;
CALM;U24;Umiat;T/B640;2003;32;69,4;-152,15;0,47;;;;;;;
CALM;U24;Umiat;T/B640;2004;43;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2005;28;69,4;-152,15;0,5;;;;;;;
CALM;U24;Umiat;T/B640;2006;40;69,4;-152,15;0,5;;;;;;;
CALM;U24;Umiat;T/B640;2007;31;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2008;35;69,4;-152,15;0,5;;;;;;;
CALM;U24;Umiat;T/B640;2009;35;69,4;-152,15;0,56;;;;;;;
CALM;U24;Umiat;T/B640;2010;37;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2011;39;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2012;40;69,4;-152,15;0,61;;;;;;;
CALM;U24;Umiat;T/B640;2013;38;69,4;-152,15;0,56;;;;;;;
CALM;U24;Umiat;T/B640;2014;37;69,4;-152,15;0,51;;;;;;;
CALM;U24;Umiat;T/B640;2015;34;69,4;-152,15;0,59;;;;;;;
CALM;U24;Umiat;T/B640;2016;34;69,4;-152,15;0,59;;;;;;;
CALM;U25;Tunalik;T/B393;1998;44;70,2;-160,0666667;0,5;;;;;;;
CALM;U25;Tunalik;T/B393;1999;45;70,2;-160,0666667;0,5;;;;;;;
CALM;U25;Tunalik;T/B393;2000;41;70,2;-160,0666667;0,34;;;;;;;
CALM;U25;Tunalik;T/B393;2001;41;70,2;-160,0666667;0,29;;;;;;;
CALM;U25;Tunalik;T/B393;2002;42;70,2;-160,0666667;0,36;;;;;;;
CALM;U25;Tunalik;T/B393;2003;42;70,2;-160,0666667;0,34;;;;;;;
CALM;U25;Tunalik;T/B393;2004;55;70,2;-160,0666667;0,54;;;;;;;
CALM;U25;Tunalik;T/B393;2005;53;70,2;-160,0666667;0,47;;;;;;;
CALM;U25;Tunalik;T/B393;2006;54;70,2;-160,0666667;0,36;;;;;;;
CALM;U25;Tunalik;T/B393;2007;63;70,2;-160,0666667;0,6;;;;;;;
CALM;U25;Tunalik;T/B393;2008;57;70,2;-160,0666667;0,36;;;;;;;
CALM;U25;Tunalik;T/B393;2009;63;70,2;-160,0666667;0,49;;;;;;;
CALM;U25;Tunalik;T/B393;2010;64;70,2;-160,0666667;0,5;;;;;;;
CALM;U25;Tunalik;T/B393;2011;64;70,2;-160,0666667;0,5;;;;;;;
CALM;U25;Tunalik;T/B393;2012;61;70,2;-160,0666667;0,51;;;;;;;
CALM;U25;Tunalik;T/B393;2013;58;70,2;-160,0666667;0,46;;;;;;;
CALM;U25;Tunalik;T/B393;2014;51;70,2;-160,0666667;0,36;;;;;;;
CALM;U25;Tunalik;T/B393;2015;52;70,2;-160,0666667;0,46;;;;;;;
CALM;U25;Tunalik;T/B393;2016;54;70,2;-160,0666667;0,49;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2000;55;68,48333333;-155,7333333;0,4;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2001;51;68,48333333;-155,7333333;0,4;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2002;43;68,48333333;-155,7333333;0,4;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2004;53;68,48333333;-155,7333333;0,64;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2005;51;68,48333333;-155,7333333;0,56;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2006;54;68,48333333;-155,7333333;0,44;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2007;56;68,48333333;-155,7333333;0,61;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2008;50;68,48333333;-155,7333333;0,41;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2009;55;68,48333333;-155,7333333;0,5;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2010;57;68,48333333;-155,7333333;0,57;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2011;53;68,48333333;-155,7333333;0,57;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2012;50;68,48333333;-155,7333333;0,56;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2013;54;68,48333333;-155,7333333;0,54;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2014;52;68,48333333;-155,7333333;0,53;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2016;56;68,48333333;-155,7333333;0,59;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2017;54;68,48333333;-155,7333333;0,59;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2018;51;68,48333333;-155,7333333;;;;;;;;
CALM;U26;Ivotuk  1 km grid;1000;2019;55;68,48333333;-155,7333333;;;;;;;;
CALM;U27;Council Grid;1000;1999;73;64,83333333;-163,7;0,95;;;;;;;
CALM;U27;Council Grid;1000;2000;53;64,83333333;-163,7;0,74;;;;;;;
CALM;U27;Council Grid;1000;2001;71;64,83333333;-163,7;0,84;;;;;;;
CALM;U27;Council Grid;1000;2002;53;64,83333333;-163,7;0,86;;;;;;;
CALM;U27;Council Grid;1000;2003;59;64,83333333;-163,7;0,9;;;;;;;
CALM;U27;Council Grid;1000;2005;76;64,83333333;-163,7;1,38;;;;;;;
CALM;U27;Council Grid;1000;2008;75;64,83333333;-163,7;1,32;;;;;;;
CALM;U27;Council Grid;1000;2009;63;64,83333333;-163,7;0,85;;;;;;;
CALM;U27;Council Grid;1000;2010;65;64,83333333;-163,7;1,08;;;;;;;
CALM;U27;Council Grid;1000;2011;71;64,83333333;-163,7;0,9;;;;;;;
CALM;U27;Council Grid;1000;2012;57;64,83333333;-163,7;0,85;;;;;;;
CALM;U27;Council Grid;1000;2013;55;64,83333333;-163,7;0,88;;;;;;;
CALM;U27;Council Grid;1000;2014;60;64,83333333;-163,7;1,16;;;;;;;
CALM;U27;Council Grid;1000;2015;68;64,83333333;-163,7;0,95;;;;;;;
CALM;U27;Council Grid;1000;2016;75;64,83333333;-163,7;1,3;;;;;;;
CALM;U27;Council Grid;1000;2017;64;64,83333333;-163,7;1,18;;;;;;;
CALM;U27;Council Grid;1000;2018;69;64,83333333;-163,7;;;;;;;;
CALM;U27;Council Grid;1000;2019;85;64,83333333;-163,7;;;;;;;;
CALM;U28;Kougarok;1000;1999;65;65,45;-164,6166667;0,67;;;;;;;
CALM;U28;Kougarok;1000;2000;47;65,45;-164,6166667;0,61;;;;;;;
CALM;U28;Kougarok;1000;2001;56;65,45;-164,6166667;0,63;;;;;;;
CALM;U28;Kougarok;1000;2002;52;65,45;-164,6166667;0,69;;;;;;;
CALM;U28;Kougarok;1000;2003;54;65,45;-164,6166667;0,71;;;;;;;
CALM;U28;Kougarok;1000;2005;75;65,45;-164,6166667;0,93;;;;;;;
CALM;U28;Kougarok;1000;2008;62;65,45;-164,6166667;0,68;;;;;;;
CALM;U28;Kougarok;1000;2009;61;65,45;-164,6166667;0,67;;;;;;;
CALM;U28;Kougarok;1000;2010;64;65,45;-164,6166667;0,79;;;;;;;
CALM;U28;Kougarok;1000;2011;68;65,45;-164,6166667;0,68;;;;;;;
CALM;U28;Kougarok;1000;2012;56;65,45;-164,6166667;0,65;;;;;;;
CALM;U28;Kougarok;1000;2013;58;65,45;-164,6166667;0,73;;;;;;;
CALM;U28;Kougarok;1000;2014;58;65,45;-164,6166667;0,81;;;;;;;
CALM;U28;Kougarok;1000;2015;57;65,45;-164,6166667;0,8;;;;;;;
CALM;U28;Kougarok;1000;2016;58;65,45;-164,6166667;0,83;;;;;;;
CALM;U28;Kougarok;1000;2017;63;65,45;-164,6166667;0,72;;;;;;;
CALM;U28;Kougarok;1000;2018;61;65,45;-164,6166667;;;;;;;;
CALM;U28;Kougarok;1000;2019;70;65,45;-164,6166667;;;;;;;;
CALM;U29;Niguanak;T/B/30?;2001;27;69,88333333;-142,9833333;0,27;;;;;;;
CALM;U29;Niguanak;T/B/30?;2002;30;69,88333333;-142,9833333;0,29;;;;;;;
CALM;U29;Niguanak;T/B/30?;2003;30;69,88333333;-142,9833333;0,27;;;;;;;
CALM;U29;Niguanak;T/B/30?;2004;45;69,88333333;-142,9833333;0,4;;;;;;;
CALM;U29;Niguanak;T/B/30?;2005;37;69,88333333;-142,9833333;0,27;;;;;;;
CALM;U29;Niguanak;T/B/30?;2006;57;69,88333333;-142,9833333;0,37;;;;;;;
CALM;U29;Niguanak;T/B/30?;2007;58;69,88333333;-142,9833333;0,4;;;;;;;
CALM;U29;Niguanak;T/B/30?;2008;55;69,88333333;-142,9833333;0,37;;;;;;;
CALM;U29;Niguanak;T/B/30?;2009;44;69,88333333;-142,9833333;0,31;;;;;;;
CALM;U29;Niguanak;T/B/30?;2010;59;69,88333333;-142,9833333;0,43;;;;;;;
CALM;U29;Niguanak;T/B/30?;2011;60;69,88333333;-142,9833333;0,41;;;;;;;
CALM;U29;Niguanak;T/B/30?;2012;65;69,88333333;-142,9833333;0,51;;;;;;;
CALM;U29;Niguanak;T/B/30?;2013;62;69,88333333;-142,9833333;0,43;;;;;;;
CALM;U29;Niguanak;T/B/30?;2014;45;69,88333333;-142,9833333;0,4;;;;;;;
CALM;U29;Niguanak;T/B/30?;2015;44;69,88333333;-142,9833333;0,41;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;1997;37;71,31666667;-156,5833333;0,17;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;1998;40;71,31666667;-156,5833333;0,29;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;1999;37;71,31666667;-156,5833333;0,2;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2000;36;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2001;29;71,31666667;-156,5833333;0,11;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2002;30;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2003;28;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2004;41;71,31666667;-156,5833333;0,26;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2005;35;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2006;34;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2007;35;71,31666667;-156,5833333;0,29;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2008;35;71,31666667;-156,5833333;0,16;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2009;36;71,31666667;-156,5833333;0,24;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2010;41;71,31666667;-156,5833333;0,26;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2011;39;71,31666667;-156,5833333;0,26;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2012;38;71,31666667;-156,5833333;0,29;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2013;40;71,31666667;-156,5833333;0,21;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2014;34;71,31666667;-156,5833333;0,14;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2015;39;71,31666667;-156,5833333;0,23;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2016;38;71,31666667;-156,5833333;0,23;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2017;39;71,31666667;-156,5833333;0,24;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2018;37;71,31666667;-156,5833333;;;;;;;;
CALM;U2;"Barrow; CRREL Plots";10/T;2019;43;71,31666667;-156,5833333;;;;;;;;
CALM;U30;Koluktak;T/B/;1999;120;69,75;-154,6166667;0,6;;;;;;;
CALM;U30;Koluktak;T/B/;2000;118;69,75;-154,6166667;0,46;;;;;;;
CALM;U30;Koluktak;T/B/;2001;117;69,75;-154,6166667;0,39;;;;;;;
CALM;U30;Koluktak;T/B/;2002;120;69,75;-154,6166667;0,47;;;;;;;
CALM;U30;Koluktak;T/B/;2003;110;69,75;-154,6166667;0,41;;;;;;;
CALM;U30;Koluktak;T/B/;2004;120;69,75;-154,6166667;0,6;;;;;;;
CALM;U30;Koluktak;T/B/;2005;120;69,75;-154,6166667;0,5;;;;;;;
CALM;U30;Koluktak;T/B/;2006;120;69,75;-154,6166667;0,46;;;;;;;
CALM;U30;Koluktak;T/B/;2007;120;69,75;-154,6166667;0,6;;;;;;;
CALM;U30;Koluktak;T/B/;2008;120;69,75;-154,6166667;0,46;;;;;;;
CALM;U30;Koluktak;T/B/;2009;120;69,75;-154,6166667;0,54;;;;;;;
CALM;U30;Koluktak;T/B/;2010;120;69,75;-154,6166667;0,57;;;;;;;
CALM;U30;Koluktak;T/B/;2011;120;69,75;-154,6166667;0,56;;;;;;;
CALM;U30;Koluktak;T/B/;2012;120;69,75;-154,6166667;0,61;;;;;;;
CALM;U30;Koluktak;T/B/;2013;120;69,75;-154,6166667;0,53;;;;;;;
CALM;U30;Koluktak;T/B/;2014;120;69,75;-154,6166667;0,5;;;;;;;
CALM;U30;Koluktak;T/B/;2015;120;69,75;-154,6166667;0,54;;;;;;;
CALM;U30;Koluktak;T/B/;2016;120;69,75;-154,6166667;0,59;;;;;;;
CALM;U31;56 Mile;100;1997;68;69,6969;-148,6821;0,53;;;;;;;
CALM;U31;56 Mile;100;1998;71;69,6969;-148,6821;0,63;;;;;;;
CALM;U31;56 Mile;100;1999;62;69,6969;-148,6821;0,56;;;;;;;
CALM;U31;56 Mile;100;2000;63;69,6969;-148,6821;0,47;;;;;;;
CALM;U31;56 Mile;100;2001;61;69,6969;-148,6821;0,47;;;;;;;
CALM;U31;56 Mile;100;2002;63;69,6969;-148,6821;0,49;;;;;;;
CALM;U31;56 Mile;100;2003;64;69,6969;-148,6821;0,47;;;;;;;
CALM;U31;56 Mile;100;2004;66;69,6969;-148,6821;0,57;;;;;;;
CALM;U31;56 Mile;100;2005;56;69,6969;-148,6821;0,47;;;;;;;
CALM;U31;56 Mile;100;2006;65;69,6969;-148,6821;0,49;;;;;;;
CALM;U31;56 Mile;100;2007;54;69,6969;-148,6821;0,54;;;;;;;
CALM;U31;56 Mile;100;2008;65;69,6969;-148,6821;0,47;;;;;;;
CALM;U31;56 Mile;100;2009;64;69,6969;-148,6821;0,51;;;;;;;
CALM;U31;56 Mile;100;2010;67;69,6969;-148,6821;0,57;;;;;;;
CALM;U31;56 Mile;100;2011;75;69,6969;-148,6821;0,57;;;;;;;
CALM;U31;56 Mile;100;2012;69;69,6969;-148,6821;0,61;;;;;;;
CALM;U31;56 Mile;100;2013;70;69,6969;-148,6821;0,54;;;;;;;
CALM;U31;56 Mile;100;2014;64;69,6969;-148,6821;0,5;;;;;;;
CALM;U31;56 Mile;100;2015;65;69,6969;-148,6821;0,54;;;;;;;
CALM;U31;56 Mile;100;2016;66;69,6969;-148,6821;0,57;;;;;;;
CALM;U31;56 Mile;100;2017;66;69,6969;-148,6821;0,57;;;;;;;
CALM;U31;Marsh Creek;T/B/;2002;41;69,78333333;-144,8;0,43;;;;;;;
CALM;U31;Marsh Creek;T/B/;2003;40;69,78333333;-144,8;0,4;;;;;;;
CALM;U31;Marsh Creek;T/B/;2004;51;69,78333333;-144,8;0,54;;;;;;;
CALM;U31;Marsh Creek;T/B/;2005;44;69,78333333;-144,8;0,41;;;;;;;
CALM;U31;Marsh Creek;T/B/;2006;66;69,78333333;-144,8;0,5;;;;;;;
CALM;U31;Marsh Creek;T/B/;2007;66;69,78333333;-144,8;0,54;;;;;;;
CALM;U31;Marsh Creek;T/B/;2008;67;69,78333333;-144,8;0,46;;;;;;;
CALM;U31;Marsh Creek;T/B/;2009;66;69,78333333;-144,8;0,47;;;;;;;
CALM;U31;Marsh Creek;T/B/;2010;48;69,78333333;-144,8;0,56;;;;;;;
CALM;U31;Marsh Creek;T/B/;2014;36;69,78333333;-144,8;0,51;;;;;;;
CALM;U31;Marsh Creek;T/B/;2015;36;69,78333333;-144,8;0,54;;;;;;;
CALM;U31;Marsh Creek;T/B/;2016;41;69,78333333;-144,8;0,59;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;1997;58;69,441;-148,67033;0,57;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;1998;67;69,441;-148,67033;0,69;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;1999;59;69,441;-148,67033;0,6;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2000;55;69,441;-148,67033;0,5;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2001;52;69,441;-148,67033;0,49;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2002;55;69,441;-148,67033;0,5;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2003;52;69,441;-148,67033;0,46;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2004;56;69,441;-148,67033;0,6;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2005;47;69,441;-148,67033;0,5;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2006;60;69,441;-148,67033;0,5;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2007;52;69,441;-148,67033;0,6;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2008;59;69,441;-148,67033;0,49;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2009;61;69,441;-148,67033;0,54;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2010;62;69,441;-148,67033;0,61;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2011;65;69,441;-148,67033;0,6;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2012;61;69,441;-148,67033;0,67;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2013;60;69,441;-148,67033;0,59;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2014;55;69,441;-148,67033;0,53;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2015;57;69,441;-148,67033;0,61;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2016;60;69,441;-148,67033;0,63;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2017;61;69,441;-148,67033;0,61;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2018;59;69,441;-148,67033;;;;;;;;
CALM;U32 A;Sagwon Hills MNT;100;2019;60;69,441;-148,67033;;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;1997;40;69,401;-148,8056;0,57;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;1998;43;69,401;-148,8056;0,66;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;1999;41;69,401;-148,8056;0,6;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2000;37;69,401;-148,8056;0,5;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2001;38;69,401;-148,8056;0,47;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2002;33;69,401;-148,8056;0,49;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2003;36;69,401;-148,8056;0,46;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2004;42;69,401;-148,8056;0,6;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2005;28;69,401;-148,8056;0,5;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2006;40;69,401;-148,8056;0,5;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2007;25;69,401;-148,8056;0,61;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2008;41;69,401;-148,8056;0,47;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2009;42;69,401;-148,8056;0,54;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2010;43;69,401;-148,8056;0,61;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2011;47;69,401;-148,8056;0,6;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2012;38;69,401;-148,8056;0,66;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2013;41;69,401;-148,8056;0,59;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2014;42;69,401;-148,8056;0,53;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2015;41;69,401;-148,8056;0,6;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2016;37;69,401;-148,8056;0,63;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2017;40;69,401;-148,8056;0,6;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2018;42;69,401;-148,8056;;;;;;;;
CALM;U32 B;Sagwon Hills MAT;100;2019;40;69,401;-148,8056;;;;;;;;
CALM;U33;South Meade;T/B/;2004;42;70,63333333;-156,8333333;0,44;;;;;;;
CALM;U33;South Meade;T/B/;2005;39;70,63333333;-156,8333333;0,34;;;;;;;
CALM;U33;South Meade;T/B/;2006;41;70,63333333;-156,8333333;0,29;;;;;;;
CALM;U33;South Meade;T/B/;2007;40;70,63333333;-156,8333333;0,44;;;;;;;
CALM;U33;South Meade;T/B/;2008;37;70,63333333;-156,8333333;0,33;;;;;;;
CALM;U33;South Meade;T/B/;2009;42;70,63333333;-156,8333333;0,39;;;;;;;
CALM;U33;South Meade;T/B/;2010;43;70,63333333;-156,8333333;0,4;;;;;;;
CALM;U33;South Meade;T/B/;2011;43;70,63333333;-156,8333333;0,39;;;;;;;
CALM;U33;South Meade;T/B/;2012;41;70,63333333;-156,8333333;0,47;;;;;;;
CALM;U33;South Meade;T/B/;2013;45;70,63333333;-156,8333333;0,36;;;;;;;
CALM;U33;South Meade;T/B/;2014;39;70,63333333;-156,8333333;0,27;;;;;;;
CALM;U34;Camden Bay;T/B/;2004;42;69,96666667;-144,7666667;0,36;;;;;;;
CALM;U34;Camden Bay;T/B/;2005;47;69,96666667;-144,7666667;0,26;;;;;;;
CALM;U35;Awuna2;T/B/;2004;52;69,15;-158,0333333;0,59;;;;;;;
CALM;U35;Awuna2;T/B/;2005;56;69,15;-158,0333333;0,5;;;;;;;
CALM;U35;Awuna2;T/B/;2006;63;69,15;-158,0333333;0,4;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2004;59;68,68333333;-144,8333333;0,69;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2005;65;68,68333333;-144,8333333;0,67;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2006;65;68,68333333;-144,8333333;0,59;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2007;68;68,68333333;-144,8333333;0,69;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2008;64;68,68333333;-144,8333333;0,59;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2009;68;68,68333333;-144,8333333;0,59;;;;;;;
CALM;U36;Red Sheep Creek;T/B/;2010;76;68,68333333;-144,8333333;0,69;;;;;;;
CALM;U37;Piksiksak;T/B/;2004;34;70,03333333;-157,0833333;0,56;;;;;;;
CALM;U37;Piksiksak;T/B/;2005;40;70,03333333;-157,0833333;0,49;;;;;;;
